"cycle","index","GD","GD_pool","gd_ref","alpha","theta","F_hom","F_drift","GD_BS","GD_T","theta_A","theta_B","Ns","max_line","var_g","var_genic","regime","seed","gap"
6,6.52806506012422,0.261014236111111,0.2673,0.266064534027778,0.0189814773138439,0.738985763888889,0.209897061260418,0.264783249460088,0.120994652777778,0.261014236111111,0.874843333333333,0.8451175,0.676603020562624,18,0.172145652290121,0.464183893400178,"constrained",6,-0.292038241110057
7,7.31508793129415,0.251609236111111,0.2573572,0.256311089930556,0.0183443245499771,0.748390763888889,0.233021805686134,0.299085687389612,0.132302430555556,0.251609236111111,0.877820277777778,0.883566111111111,0.668100174569008,21,0.220625044405859,0.365466983785689,"constrained",6,-0.144841939379829
8,8.01345479505611,0.245437708333333,0.2512472,0.250383464236111,0.0197527257555393,0.754562291666667,0.247611702298484,0.331280420517514,0.141905347222222,0.245437708333333,0.895421388888889,0.897513888888889,0.66263581618372,13,0.318763802982814,0.309694828764172,"constrained",6,0.00906897421864195
9,8.61684580535977,0.235824097222222,0.2405308,0.239960032638889,0.0172359345478618,0.764175902777778,0.278869260581063,0.361677927262497,0.152792013888889,0.235824097222222,0.915966944444444,0.917968888888889,0.654299616335062,13,0.226691949048463,0.231497094810744,"constrained",6,-0.00480514576228128
10,9.26049302906807,0.227985277777778,0.2325924,0.231947234375,0.0170812840597045,0.772014722222222,0.298266072123107,0.38548974438454,0.160403888888889,0.227985277777778,0.934015833333333,0.930821388888889,0.647656042828775,21,0.103967592517169,0.182732289306732,"constrained",6,-0.0787646967895635
11,9.53931411050709,0.225395277777778,0.2277968,0.227228124305556,0.00806610772050876,0.774604722222222,0.306939355343175,0.397983615225271,0.166326666666667,0.225395277777778,0.946031666666667,0.935831111111111,0.645490513620388,12,0.15067766771242,0.151608203209255,"constrained",6,-0.000930535496835111
12,9.93951855997896,0.219425069444444,0.2240704,0.223638973263889,0.0188424394815664,0.780574930555556,0.324822933217411,0.419001260125465,0.170997708333333,0.219425069444444,0.961040277777778,0.942105,0.640553495157905,20,0.0743410217650694,0.0998717769774241,"constrained",6,-0.0255307552123547
0,1.51892092991515,0.321550972222222,0.33029,0.328022113888889,0.0197277603937968,0.678449027777778,0.0290961075728783,0.0300141202286414,0.0444740277777779,0.321550972222222,0.725276111111111,0.72057,0.736975040907233,13,1,0.869055554841388,"constrained",7,0.130944445158612
1,2.30143917910878,0.309527708333333,0.3168992,0.315038834375,0.0174934815658524,0.690472291666667,0.0642000961706084,0.0705201004750852,0.0572731249999999,0.309527708333333,0.747395555555556,0.748095277777778,0.724142019939854,13,0.485775141310402,0.773378310441991,"constrained",7,-0.287603169131589
2,3.2239355295703,0.297661805555556,0.3049696,0.303201023958333,0.0182691282848009,0.702338194444444,0.104238138570476,0.106098113179465,0.0713379166666667,0.297661805555555,0.771269722222222,0.7760825,0.711907744666377,14,0.546930690257252,0.698502160120735,"constrained",7,-0.151571469863483
3,4.32705857591189,0.285747222222222,0.2917872,0.290255939236111,0.0155335908913863,0.714252777777778,0.146498759012849,0.144461919408378,0.0868886111111112,0.285747222222222,0.800947222222222,0.801335555555556,0.700032279266211,14,0.434385243685814,0.569673056209017,"constrained",7,-0.135287812523203
4,5.27347178750376,0.273011388888889,0.2789052,0.277528143055556,0.0162749410453935,0.726988611111111,0.185896881731422,0.1827859015417,0.0992155555555555,0.273011388888889,0.824165833333333,0.8282425,0.687768683522858,17,0.301308635327023,0.451211158882067,"constrained",7,-0.149902523555044
5,6.00036821155147,0.265340763888889,0.269228,0.267921441666667,0.00963221816710197,0.734659236111111,0.208216352946199,0.212621260185228,0.108327013888889,0.265340763888889,0.842094722222222,0.843877777777778,0.680587645840716,13,0.367837741556631,0.379355350049562,"constrained",7,-0.0115176084929305
6,6.53501766970057,0.255136111111111,0.260944,0.2597414375,0.0177304262008209,0.744863888888889,0.24449592911794,0.242811804820379,0.1218225,0.255136111111111,0.866048888888889,0.867323888888889,0.671263579102819,12,0.161715661057677,0.336535861791827,"constrained",7,-0.17482020073415
7,7.12187793105156,0.248270277777778,0.253792,0.252809743055556,0.0179560535243304,0.751729722222222,0.267571399921045,0.262573268379071,0.131225833333333,0.248270277777778,0.880174444444445,0.885736666666667,0.665132673644894,13,0.169970314853082,0.276186572774152,"constrained",7,-0.10621625792107
8,7.71577332885949,0.24003625,0.2457384,0.244909443055556,0.0198979385798945,0.75996375,0.290541822325972,0.288312740127324,0.137349305555556,0.24003625,0.893310833333333,0.901315277777778,0.657926118186558,19,0.0842334613476434,0.254891545860351,"constrained",7,-0.170658084512708
9,8.48630793374103,0.233366111111111,0.2387724,0.2380696375,0.0197569351483927,0.766633888888889,0.306132211526855,0.315498920309262,0.1468625,0.233366111111111,0.909202222222222,0.917790555555556,0.652201797033351,16,0.21323798216923,0.229814985072952,"constrained",7,-0.016577002903722
10,8.95493863372018,0.228469375,0.232936,0.232253044444444,0.0162911511170719,0.771530625,0.317261159448686,0.337202458672762,0.152408680555556,0.228469375,0.922251944444444,0.925626666666667,0.648062414891178,14,0.156119662011879,0.183331635146345,"constrained",7,-0.0272119731344664
11,9.36158154116992,0.224926944444444,0.2297612,0.229154569097222,0.0184487905671394,0.775073055555556,0.325623591393364,0.34876130506755,0.155828055555556,0.224926944444444,0.932075555555556,0.929726666666667,0.645100479775562,19,0.134426722304813,0.160481963091199,"constrained",7,-0.0260552407863857
12,9.77572213432426,0.220745,0.2234476,0.223078214236111,0.0104591756936049,0.779255,0.340956019669611,0.36237278322615,0.158632777777778,0.220745,0.938156666666667,0.937618888888889,0.641638488043067,16,0.0841060983908236,0.108878676350621,"constrained",7,-0.0247725779597978
0,1.46913620444631,0.316658333333333,0.3242912,0.322007779513889,0.0166127855315519,0.683341666666667,0.0241992786286208,0.031893622058937,0.0426422222222221,0.316658333333333,0.724984722222222,0.726983055555556,0.731698393922025,10,1,1.02132747306159,"constrained",8,-0.0213274730615898
1,2.3322361687631,0.301965347222222,0.3097808,0.307557857986111,0.0181836055190027,0.698034652777778,0.0722042073557139,0.0750095619554051,0.0545690972222223,0.301965347222222,0.754800555555555,0.750406944444444,0.71629681708535,16,0.47933666874016,0.893806111702216,"constrained",8,-0.414469442962057
2,3.36128661097641,0.289121666666667,0.2955692,0.293955048958333,0.016442589806824,0.710878333333333,0.0988667078020168,0.120619074526945,0.0686491666666667,0.289121666666667,0.789128888888889,0.769926111111111,0.703355238941497,14,0.434276093553899,0.835217994750278,"constrained",8,-0.400941901196379
3,4.51723094403932,0.273670416666667,0.2778768,0.276564753125,0.0104653121036908,0.726329583333333,0.151438941745948,0.166675046279435,0.0871365277777778,0.273670416666667,0.827754722222222,0.7991775,0.688392723459449,12,0.500485475552233,0.682895056650073,"constrained",8,-0.18240958109784
4,5.695829859113,0.265984861111111,0.271982,0.270614480208333,0.0171078025597822,0.734015138888889,0.174388917405621,0.19718264724173,0.0959145833333332,0.265984861111111,0.829495555555556,0.830363888888889,0.681184860515101,17,0.488394332197655,0.580987770830473,"constrained",8,-0.0925934386328187
5,6.48629663508955,0.256368333333333,0.2617404,0.260422701388889,0.0155684125613197,0.743631666666667,0.206846290143064,0.232921861149632,0.108208888888889,0.256368333333333,0.840859722222222,0.862821388888889,0.672375885014759,12,0.384576695914604,0.457541017953367,"constrained",8,-0.0729643220387635
6,7.08433686073698,0.248148680555556,0.2522412,0.251343046180556,0.0127091864029742,0.751851319444444,0.23587154546726,0.249143370058042,0.113235763888889,0.248148680555556,0.860284722222222,0.869889444444444,0.665025101464819,13,0.331953478172002,0.378709362146066,"constrained",8,-0.0467558839740635
7,7.82861364182065,0.240161319444444,0.2443084,0.243489271527778,0.0136677565399579,0.759838680555556,0.255838510770167,0.276168694387912,0.119643680555556,0.240161319444444,0.865715555555555,0.893249166666667,0.658034412823555,16,0.210533982273872,0.313057123096629,"constrained",8,-0.102523140822757
8,8.52615662945522,0.233882361111111,0.2383608,0.237478696875,0.0151438247354954,0.766117638888889,0.273018241239071,0.305209838590357,0.126839861111111,0.233882361111111,0.885504444444444,0.900410555555555,0.652641284601092,22,0.155759941078689,0.249856767287336,"constrained",8,-0.0940968262086472
9,8.83611221933808,0.231138819444444,0.2354656,0.234696511111111,0.0151586900453852,0.768861180555556,0.281513841952717,0.316325170558758,0.132849791666667,0.231138819444444,0.896407222222222,0.907014722222222,0.650312452553158,12,0.321093108164283,0.234581243720574,"constrained",8,0.0865118644437089
10,9.21195565904035,0.227114305555556,0.2307048,0.229973267013889,0.0124317121527028,0.772885694444444,0.288831941148864,0.333820906885198,0.136126527777778,0.227114305555556,0.904831666666667,0.913192777777778,0.646926193089139,11,0.187288224593017,0.196154330515732,"constrained",8,-0.00886610592271439
11,9.7022400370839,0.22163,0.2260956,0.225375245486111,0.0166178209946394,0.77837,0.300659401150783,0.362318806682261,0.142620833333333,0.22163,0.915608055555556,0.926373611111111,0.642368025489163,16,0.148398550050462,0.166647663497307,"constrained",8,-0.0182491134468454
12,10.0985795387205,0.215550416666667,0.2196724,0.219042867013889,0.0159441409566686,0.784449583333333,0.320024937774067,0.391333906461825,0.152939583333333,0.215550416666667,0.936288888888889,0.938489444444444,0.637389592171581,18,0.102287402632964,0.128163633759272,"constrained",8,-0.0258762311263079
